24/4/2017	-0.247	0.80%
21/4/2017	-0.249	0.00%
20/4/2017	-0.249	0.80%
19/4/2017	-0.251	-0.40%
18/4/2017	-0.25	-1.63%
13/4/2017	-0.246	-1.65%
12/4/2017	-0.242	0.00%
11/4/2017	-0.242	-0.41%
10/4/2017	-0.241	0.00%
7/4/2017	-0.241	0.41%
6/4/2017	-0.242	-0.41%
5/4/2017	-0.241	0.41%
4/4/2017	-0.242	0.41%
3/4/2017	-0.243	-0.83%
31/3/2017	-0.241	0.00%
30/3/2017	-0.241	0.41%
29/3/2017	-0.242	0.00%
28/3/2017	-0.242	0.00%
27/3/2017	-0.242	0.00%
24/3/2017	-0.242	0.00%
23/3/2017	-0.242	0.00%
22/3/2017	-0.242	-0.41%
21/3/2017	-0.241	0.00%
20/3/2017	-0.241	0.00%
17/3/2017	-0.241	0.00%
16/3/2017	-0.241	0.00%
15/3/2017	-0.241	0.00%
14/3/2017	-0.241	0.00%
13/3/2017	-0.241	0.00%
10/3/2017	-0.241	0.00%
9/3/2017	-0.241	0.00%
8/3/2017	-0.241	-0.42%
7/3/2017	-0.24	0.41%
6/3/2017	-0.241	-1.69%
3/3/2017	-0.237	0.42%
2/3/2017	-0.238	-0.42%
1/3/2017	-0.237	0.84%
28/2/2017	-0.239	-0.42%
27/2/2017	-0.238	0.00%
24/2/2017	-0.238	0.00%
23/2/2017	-0.238	0.42%
22/2/2017	-0.239	-0.42%
21/2/2017	-0.238	0.00%
20/2/2017	-0.238	0.42%
17/2/2017	-0.239	0.00%
16/2/2017	-0.239	0.83%
15/2/2017	-0.241	0.00%
14/2/2017	-0.241	-0.42%
13/2/2017	-0.24	0.00%
10/2/2017	-0.24	0.41%
9/2/2017	-0.241	0.41%
8/2/2017	-0.242	0.82%
7/2/2017	-0.244	0.00%
6/2/2017	-0.244	0.00%
3/2/2017	-0.244	0.00%
2/2/2017	-0.244	0.00%
1/2/2017	-0.244	-0.41%
31/1/2017	-0.243	0.41%
30/1/2017	-0.244	-0.41%
27/1/2017	-0.243	0.41%
26/1/2017	-0.244	-0.83%
25/1/2017	-0.242	0.00%
24/1/2017	-0.242	-0.41%
23/1/2017	-0.241	0.00%
20/1/2017	-0.241	-0.42%
19/1/2017	-0.24	0.00%
18/1/2017	-0.24	-0.42%
17/1/2017	-0.239	-0.42%
16/1/2017	-0.238	-0.85%
13/1/2017	-0.236	-0.85%
12/1/2017	-0.234	-0.43%
11/1/2017	-0.233	-0.43%
10/1/2017	-0.232	-0.87%
9/1/2017	-0.23	-0.44%
6/1/2017	-0.229	-1.33%
5/1/2017	-0.226	-0.89%
4/1/2017	-0.224	-1.36%
3/1/2017	-0.221	-0.45%
2/1/2017	-0.22	0.45%
30/12/2016	-0.221	0.00%
29/12/2016	-0.221	0.00%
28/12/2016	-0.221	-0.45%
27/12/2016	-0.22	-1.38%
23/12/2016	-0.217	-0.46%
22/12/2016	-0.216	0.00%
21/12/2016	-0.216	0.92%
20/12/2016	-0.218	-0.93%
19/12/2016	-0.216	0.00%
16/12/2016	-0.216	0.46%
15/12/2016	-0.217	0.00%
14/12/2016	-0.217	0.46%
13/12/2016	-0.218	-0.46%
12/12/2016	-0.217	0.00%
9/12/2016	-0.217	0.00%
8/12/2016	-0.217	0.00%
7/12/2016	-0.217	0.91%
6/12/2016	-0.219	-0.46%
5/12/2016	-0.218	0.00%
2/12/2016	-0.218	0.46%
1/12/2016	-0.219	0.00%
30/11/2016	-0.219	0.00%
29/11/2016	-0.219	0.00%
28/11/2016	-0.219	0.00%
25/11/2016	-0.219	0.00%
24/11/2016	-0.219	0.45%
23/11/2016	-0.22	0.00%
22/11/2016	-0.22	-0.46%
21/11/2016	-0.219	-0.92%
18/11/2016	-0.217	-0.93%
17/11/2016	-0.215	-0.47%
16/11/2016	-0.214	-1.42%
15/11/2016	-0.211	0.00%
14/11/2016	-0.211	-0.48%
11/11/2016	-0.21	0.47%
10/11/2016	-0.211	0.00%
9/11/2016	-0.211	0.00%
8/11/2016	-0.211	0.00%
7/11/2016	-0.211	0.94%
4/11/2016	-0.213	0.00%
3/11/2016	-0.213	0.00%
2/11/2016	-0.213	-0.95%
1/11/2016	-0.211	0.47%
31/10/2016	-0.212	0.00%
28/10/2016	-0.212	0.47%
27/10/2016	-0.213	-0.47%
26/10/2016	-0.212	0.00%
25/10/2016	-0.212	0.00%
24/10/2016	-0.212	-0.47%
21/10/2016	-0.211	0.00%
20/10/2016	-0.211	-0.48%
19/10/2016	-0.21	-0.48%
18/10/2016	-0.209	-2.45%
17/10/2016	-0.204	0.00%
14/10/2016	-0.204	0.00%
13/10/2016	-0.204	0.00%
12/10/2016	-0.204	-0.49%
11/10/2016	-0.203	0.00%
10/10/2016	-0.203	0.00%
7/10/2016	-0.203	-0.50%
6/10/2016	-0.202	0.49%
5/10/2016	-0.203	-0.50%
4/10/2016	-0.202	0.49%
3/10/2016	-0.203	0.00%
30/9/2016	-0.203	-1.00%
29/9/2016	-0.201	0.50%
28/9/2016	-0.202	-0.50%
27/9/2016	-0.201	-1.01%
26/9/2016	-0.199	0.50%
23/9/2016	-0.2	0.50%
22/9/2016	-0.201	0.00%
21/9/2016	-0.201	-0.50%
20/9/2016	-0.2	0.99%
19/9/2016	-0.202	-0.50%
16/9/2016	-0.201	-1.01%
15/9/2016	-0.199	0.00%
14/9/2016	-0.199	0.00%
13/9/2016	-0.199	-0.51%
12/9/2016	-0.198	0.00%
9/9/2016	-0.198	1.49%
8/9/2016	-0.201	-1.52%
7/9/2016	-0.198	-0.51%
6/9/2016	-0.197	-1.03%
5/9/2016	-0.195	-1.04%
2/9/2016	-0.193	0.00%
1/9/2016	-0.193	-0.52%
31/8/2016	-0.192	0.00%
30/8/2016	-0.192	0.52%
29/8/2016	-0.193	-1.05%
26/8/2016	-0.191	0.52%
25/8/2016	-0.192	-0.52%
24/8/2016	-0.191	0.52%
23/8/2016	-0.192	-1.05%
22/8/2016	-0.19	-0.53%
19/8/2016	-0.189	1.05%
18/8/2016	-0.191	-0.53%
17/8/2016	-0.19	-0.53%
16/8/2016	-0.189	0.00%
15/8/2016	-0.189	-0.53%
12/8/2016	-0.188	0.53%
11/8/2016	-0.189	-0.53%
10/8/2016	-0.188	-0.53%
9/8/2016	-0.187	-1.08%
8/8/2016	-0.185	0.00%
5/8/2016	-0.185	-1.09%
