890.625	0.6
891.40625	0
892.1875	-1.05
892.96875	-0.79
893.75	0.07
894.53125	0.83
895.3125	0.58
896.09375	0.17
896.875	-0.01
897.65625	-0.06
898.4375	-0.51
899.21875	-0.88
900	-0.15
900.78125	0.8
901.5625	0.82
902.34375	0.43
903.125	-0.09
903.90625	-1.01
904.6875	-1.16
905.46875	-0.25
906.25	0.74
907.03125	1.05
907.8125	1.17
908.59375	0.02
909.375	-0.94
910.15625	-1.28
910.9375	-0.99
911.71875	-0.21
912.5	1.03
913.28125	1.69
914.0625	0.61
914.84375	0.25
915.625	-0.27
916.40625	-0.36
917.1875	-0.72
917.96875	-1.62
918.75	-1.18
919.53125	0.1
920.3125	1.48
921.09375	1.78
921.875	0.88
922.65625	0.21
923.4375	-0.17
924.21875	-1.03
925	-1.52
925.78125	-1.01
926.5625	-0.56
927.34375	0.34
928.125	1.37
928.90625	1.71
929.6875	0.99
930.46875	-0.34
931.25	-1.47
932.03125	-1.65
932.8125	-0.54
933.59375	0.6
934.375	1.21
935.15625	1.12
935.9375	0.96
936.71875	-0.42
937.5	-1.6
938.28125	-1.16
939.0625	-0.01
939.84375	0.67
940.625	0.86
941.40625	0.3
942.1875	-0.07
942.96875	0.18
943.75	-0.18
944.53125	-0.31
945.3125	-0.38
946.09375	-0.22
946.875	-0.48
947.65625	0.26
948.4375	0.56
949.21875	0.31
950	-0.07
950.78125	-0.74
951.5625	-0.36
952.34375	0.34
953.125	0.79
953.90625	0.8
954.6875	0.39
955.46875	-0.66
956.25	-1.05
957.03125	-0.75
957.8125	-0.47
958.59375	-0.49
959.375	0.57
960.15625	1.5
960.9375	1.61
961.71875	0.93
962.5	-0.42
963.28125	-1.34
964.0625	-1.4
964.84375	-0.97
965.625	-0.54
966.40625	0.35
967.1875	0.77
967.96875	1.2
968.75	1.21
969.53125	0.89
970.3125	-0.08
971.09375	-1.23
971.875	-1.89
972.65625	-1.11
973.4375	-0.05
974.21875	0.04
975	0.96
975.78125	1.44
976.5625	1.13
977.34375	0.47
978.125	-0.27
978.90625	-1.12
979.6875	-1.21
980.46875	-0.94
981.25	-0.88
982.03125	0.15
982.8125	1.26
983.59375	1.45
984.375	1.12
985.15625	0.35
985.9375	-0.37
986.71875	-0.65
987.5	-1.18
988.28125	-1.11
989.0625	-0.38
989.84375	0.29
990.625	1.01
991.40625	0.98
992.1875	0.38
992.96875	0.32
993.75	-0.14
994.53125	-0.74
995.3125	-0.5
996.09375	-0.19
996.875	-0.29
997.65625	0.02
998.4375	0.51
999.21875	0.18
1000	-0.42
1000.78125	-0.21
1001.5625	0.64
1002.34375	0.51
1003.125	0.16
1003.90625	-0.27
1004.6875	-0.35
1005.46875	-0.38
1006.25	-0.5
1007.03125	-0.17
1007.8125	-0.08
1008.59375	0.28
1009.375	0.43
1010.15625	0.93
1010.9375	0.16
1011.71875	-0.59
1012.5	0.05
1013.28125	0.3
1014.0625	-0.34
1014.84375	-0.97
1015.625	-0.28
1016.40625	0.55
1017.1875	0.82
1017.96875	0.34
1018.75	0.19
1019.53125	-0.01
1020.3125	-0.48
1021.09375	-0.61
1021.875	-0.36
1022.65625	0.25
1023.4375	0.34
1024.21875	-0.15
1025	-0.07
1025.78125	0.22
1026.5625	0.31
1027.34375	0.07
1028.125	-0.82
1028.90625	-0.37
1029.6875	0.4
1030.46875	0.7
1031.25	0.24
1032.03125	-1.02
1032.8125	-1.27
1033.59375	0.04
1034.375	1.53
1035.15625	1.73
1035.9375	0.87
1036.71875	-0.37
1037.5	-1.07
1038.28125	-1.68
1039.0625	-0.97
1039.84375	-0.09
1040.625	0.43
1041.40625	1.12
1042.1875	1.02
1042.96875	1.02
1043.75	0.28
1044.53125	-0.79
1045.3125	-1.35
1046.09375	-1.21
1046.875	-0.74
1047.65625	-0.02
1048.4375	0.8
1049.21875	1.41
1050	1.22
1050.78125	0.13
1051.5625	-0.37
1052.34375	-0.59
1053.125	-0.94
1053.90625	-0.92
1054.6875	-0.1
1055.46875	0.52
1056.25	0.44
1057.03125	0.41
1057.8125	0.68
1058.59375	0.71
1059.375	0.07
1060.15625	-1.03
1060.9375	-1.31
1061.71875	-0.43
1062.5	0.15
1063.28125	0.77
1064.0625	0.7
1064.84375	0.45
1065.625	0.46
1066.40625	-0.28
1067.1875	-0.59
1067.96875	-0.77
1068.75	-0.65
1069.53125	-0.15
1070.3125	0.14
1071.09375	0.99
1071.875	0.92
1072.65625	0.32
1073.4375	0.18
1074.21875	-0.52
1075	-1.18
1075.78125	-1.07
1076.5625	-0.21
1077.34375	0.43
1078.125	1.1
1078.90625	0.84
1079.6875	0.3
1080.46875	0.16
1081.25	-0.45
1082.03125	-0.5
1082.8125	-0.69
1083.59375	-0.43
1084.375	-0.21
1085.15625	-0.05
1085.9375	0.49
1086.71875	1.11
1087.5	1
1088.28125	0.06
1089.0625	-0.4
1089.84375	-1.02
1090.625	-0.74
1091.40625	-0.3
1092.1875	-0.06
1092.96875	0.33
1093.75	0.65
1094.53125	0.87
1095.3125	0.31
1096.09375	-0.27
1096.875	-0.67
1097.65625	-0.52
1098.4375	-0.82
1099.21875	-0.86
1100	0.22
1100.78125	1.63
1101.5625	1.81
1102.34375	0.13
1103.125	-0.96
1103.90625	-0.88
1104.6875	-0.39
1105.46875	-0.01
1106.25	0.34
1107.03125	0.54
1107.8125	0.2
1108.59375	-0.88
1109.375	-1.21
1110.15625	-0.28
1110.9375	0.98
1111.71875	1.5
1112.5	0.78
1113.28125	0.1
1114.0625	-0.54
1114.84375	-0.95
1115.625	-1.28
1116.40625	-0.65
1117.1875	0.84
1117.96875	1.2
1118.75	0.36
1119.53125	-0.5
1120.3125	0.03
1121.09375	0.72
1121.875	0.2
1122.65625	-0.15
1123.4375	-0.24
1124.21875	-0.76
1125	-1.36
1125.78125	-0.8
1126.5625	0.43
1127.34375	1.19
1128.125	1.66
1128.90625	0.9
1129.6875	-0.15
1130.46875	-0.45
1131.25	-1.08
1132.03125	-1.61
1132.8125	-1.19
1133.59375	-0.2
1134.375	1.21
1135.15625	2.27
1135.9375	1.62
1136.71875	0.24
1137.5	-0.94
1138.28125	-1.54
1139.0625	-1.31
1139.84375	-0.52
1140.625	0.69
1141.40625	1.21
1142.1875	1.01
1142.96875	0.11
1143.75	-0.56
1144.53125	-1.06
1145.3125	-1.15
1146.09375	-0.16
1146.875	0.82
1147.65625	1.58
1148.4375	1.19
1149.21875	-0.21
1150	-1.22
1150.78125	-1.23
1151.5625	-0.44
1152.34375	0.3
1153.125	0.2
1153.90625	0.27
1154.6875	0.72
1155.46875	0.59
1156.25	0.12
1157.03125	-0.1
1157.8125	-0.75
1158.59375	-1.12
1159.375	-0.66
1160.15625	-0.34
1160.9375	0.41
1161.71875	1.27
1162.5	1.46
1163.28125	0.79
1164.0625	-0.31
1164.84375	-1.07
1165.625	-1.45
1166.40625	-1.05
1167.1875	0.16
1167.96875	1.12
1168.75	1.57
1169.53125	0.98
1170.3125	-0.02
1171.09375	-0.82
1171.875	-1.23
1172.65625	-0.94
